<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Sepid.Farab.Kavir,20211031,13980.00,13980.00,12950.00,13050.00,201399398530,15432841,1323,D,13630.00,12950.00
Sepid.Farab.Kavir,20211030,13820.00,14030.00,13230.00,13630.00,111319819140,8168413,1407,D,13880.00,13530.00
Sepid.Farab.Kavir,20211027,14090.00,14090.00,13760.00,13880.00,52208850860,3761965,823,D,13890.00,13880.00
Sepid.Farab.Kavir,20211026,13750.00,14100.00,13710.00,13890.00,85735760410,6174164,1150,D,13930.00,13920.00
Sepid.Farab.Kavir,20211025,14030.00,14330.00,13710.00,13930.00,124393710560,8933087,1476,D,14020.00,13720.00
Sepid.Farab.Kavir,20211023,14200.00,14200.00,13740.00,14020.00,190936655500,13621027,1643,D,14140.00,14130.00
Sepid.Farab.Kavir,20211020,14180.00,14300.00,14020.00,14140.00,52425708770,3706623,752,D,14120.00,14210.00
Sepid.Farab.Kavir,20211019,13850.00,14220.00,13710.00,14120.00,172998437620,12256170,1614,D,13700.00,14130.00
Sepid.Farab.Kavir,20211018,13610.00,13850.00,13520.00,13700.00,103526380180,7558199,1342,D,13590.00,13800.00
Sepid.Farab.Kavir,20211017,13350.00,13850.00,13350.00,13590.00,120882778030,8891832,1583,D,13670.00,13700.00
Sepid.Farab.Kavir,20211016,13150.00,13710.00,13150.00,13670.00,97912150430,7163145,1309,D,13060.00,13710.00
Sepid.Farab.Kavir,20211013,12800.00,13400.00,12800.00,13060.00,102099684460,7820570,1468,D,13100.00,13200.00
Sepid.Farab.Kavir,20211012,13410.00,13770.00,12980.00,13100.00,163432143860,12477057,2151,D,13660.00,13000.00
Sepid.Farab.Kavir,20211011,13660.00,13980.00,13490.00,13660.00,49573415240,3633731,1082,D,13780.00,13770.00
Sepid.Farab.Kavir,20211010,13550.00,13980.00,13550.00,13780.00,49502894720,3594569,972,D,13810.00,13850.00
Sepid.Farab.Kavir,20211009,13500.00,14130.00,13370.00,13810.00,152979282320,11075954,2048,D,13560.00,13820.00
Sepid.Farab.Kavir,20211006,13650.00,13800.00,13450.00,13560.00,65831116670,4855222,1360,D,13750.00,13490.00
Sepid.Farab.Kavir,20211004,13730.00,13990.00,13630.00,13750.00,70618304640,5136726,1462,D,13910.00,13650.00
Sepid.Farab.Kavir,20211003,14380.00,14380.00,13660.00,13910.00,101713900740,7312454,1847,D,14020.00,13900.00
Sepid.Farab.Kavir,20211002,14040.00,14040.00,13860.00,14020.00,249985683200,17832718,2898,D,13380.00,14030.00
Sepid.Farab.Kavir,20210929,13500.00,13800.00,13000.00,13380.00,153498629740,11471719,1946,D,13230.00,13770.00
Sepid.Farab.Kavir,20210928,13570.00,13680.00,12800.00,13230.00,178438375170,13484899,2359,D,13470.00,13530.00
Sepid.Farab.Kavir,20210926,13950.00,14180.00,13350.00,13470.00,284527466820,21128925,3034,D,14050.00,13350.00
Sepid.Farab.Kavir,20210925,14070.00,14450.00,13830.00,14050.00,124518412420,8862149,2310,D,13990.00,14100.00
Sepid.Farab.Kavir,20210922,14250.00,14270.00,13520.00,13990.00,160470977200,11466766,1838,D,14160.00,14170.00
Sepid.Farab.Kavir,20210921,14690.00,14930.00,13950.00,14160.00,174290339810,12306471,1761,D,14660.00,14080.00
Sepid.Farab.Kavir,20210920,14650.00,14850.00,14500.00,14660.00,90023114030,6139191,1567,D,14510.00,14700.00
Sepid.Farab.Kavir,20210919,14500.00,15100.00,13940.00,14510.00,297275955410,20490450,2484,D,14670.00,14500.00
Sepid.Farab.Kavir,20210918,15000.00,15320.00,14410.00,14670.00,141985813960,9681562,1950,D,15160.00,14420.00
Sepid.Farab.Kavir,20210915,15110.00,15340.00,15000.00,15160.00,114843170140,7574866,2416,D,15260.00,15270.00
Sepid.Farab.Kavir,20210914,15060.00,15480.00,15060.00,15260.00,97067430970,6361348,1817,D,14980.00,15180.00
Sepid.Farab.Kavir,20210913,14900.00,15300.00,14540.00,14980.00,193977509590,12948360,2225,D,15190.00,15060.00
Sepid.Farab.Kavir,20210912,15400.00,15940.00,15160.00,15190.00,181611043400,11955924,1583,D,15950.00,15180.00
Sepid.Farab.Kavir,20210911,16400.00,16400.00,15620.00,15950.00,230350658250,14442893,2468,D,15860.00,15710.00
Sepid.Farab.Kavir,20210908,15060.00,16030.00,15060.00,15860.00,367264027680,23156420,4069,D,15270.00,16030.00
Sepid.Farab.Kavir,20210907,15330.00,15800.00,15050.00,15270.00,207653942380,13600449,3433,D,15840.00,15340.00
Sepid.Farab.Kavir,20210906,16040.00,16280.00,15370.00,15840.00,271373798940,17128131,4054,D,15800.00,15470.00
Sepid.Farab.Kavir,20210905,15450.00,16240.00,15160.00,15800.00,303316504710,19201783,4030,D,15790.00,16050.00
Sepid.Farab.Kavir,20210904,16000.00,16160.00,15500.00,15790.00,266862820340,16900061,2932,D,15460.00,15700.00
Sepid.Farab.Kavir,20210901,15390.00,15710.00,15000.00,15460.00,713326092890,46140504,4227,D,14970.00,15710.00
Sepid.Farab.Kavir,20210831,14770.00,15540.00,14690.00,14970.00,430005241030,28725990,4078,D,15460.00,15150.00
Sepid.Farab.Kavir,20210830,15600.00,15900.00,15310.00,15460.00,105292797520,6808692,1507,D,16110.00,15310.00
Sepid.Farab.Kavir,20210829,16200.00,16420.00,15060.00,16110.00,690682858680,42865186,6443,D,15640.00,15700.00
Sepid.Farab.Kavir,20210828,15580.00,16200.00,15220.00,15640.00,743347207010,47517405,5764,D,15450.00,16200.00
Sepid.Farab.Kavir,20210825,15680.00,15820.00,15170.00,15450.00,283763240270,18369183,4280,D,15640.00,15520.00
Sepid.Farab.Kavir,20210824,15600.00,15660.00,15300.00,15640.00,972874331000,62201859,6174,D,14920.00,15660.00
Sepid.Farab.Kavir,20210823,14260.00,15280.00,14230.00,14920.00,580014680800,38883032,3921,D,14560.00,15280.00
Sepid.Farab.Kavir,20210822,14400.00,14960.00,14200.00,14560.00,193328157690,13281420,3373,D,14410.00,14460.00
Sepid.Farab.Kavir,20210815,14240.00,14630.00,14110.00,14410.00,176988070620,12279371,2574,D,14350.00,14500.00
Sepid.Farab.Kavir,20210814,14690.00,14770.00,14100.00,14350.00,239720282740,16710351,3446,D,14790.00,14240.00
Sepid.Farab.Kavir,20210811,14850.00,15120.00,14520.00,14790.00,325865922460,22026281,4558,D,14480.00,14650.00
Sepid.Farab.Kavir,20210810,14510.00,14510.00,14150.00,14480.00,900804216360,62228340,6612,D,13820.00,14510.00
Sepid.Farab.Kavir,20210809,13410.00,14090.00,13220.00,13820.00,355696683890,25744776,1681,D,13420.00,14090.00
Sepid.Farab.Kavir,20210808,13650.00,13750.00,13250.00,13420.00,104638500590,7799375,2025,D,13500.00,13300.00
Sepid.Farab.Kavir,20210807,13650.00,14000.00,13280.00,13500.00,131840891840,9768452,2139,D,13780.00,13310.00
Sepid.Farab.Kavir,20210804,13990.00,14100.00,13600.00,13780.00,191376863550,13891034,2279,D,13940.00,13700.00
Sepid.Farab.Kavir,20210803,13550.00,14200.00,13550.00,13940.00,120748451930,8661580,1710,D,13850.00,13910.00
Sepid.Farab.Kavir,20210802,14200.00,14280.00,13640.00,13850.00,133026986640,9601959,2099,D,14350.00,13720.00
Sepid.Farab.Kavir,20210801,14130.00,14540.00,13850.00,14350.00,186725180930,13015232,2684,D,13850.00,14150.00
Sepid.Farab.Kavir,20210731,13440.00,14130.00,13190.00,13850.00,230531171900,16647030,2814,D,13460.00,14070.00
Sepid.Farab.Kavir,20210728,13600.00,13960.00,13200.00,13460.00,72366408150,5377241,1034,D,14020.00,13390.00
Sepid.Farab.Kavir,20210718,14000.00,14450.00,13810.00,14170.00,268081520790,18914036,3557,D,13990.00,14050.00
Sepid.Farab.Kavir,20210717,14000.00,14300.00,13800.00,13990.00,149116278480,10661233,2461,D,14070.00,14000.00
Sepid.Farab.Kavir,20210714,14350.00,14350.00,13950.00,14070.00,105141130680,7474558,2001,D,14300.00,14000.00
Sepid.Farab.Kavir,20210713,14390.00,14500.00,14040.00,14300.00,163132380000,11409222,2497,D,14650.00,14400.00
Sepid.Farab.Kavir,20210712,14700.00,14970.00,14450.00,14650.00,180268811510,12303360,2201,D,14690.00,14470.00
Sepid.Farab.Kavir,20210711,14490.00,14980.00,14490.00,14690.00,192350854760,13089702,2352,D,14600.00,14750.00
Sepid.Farab.Kavir,20210710,14650.00,14990.00,14410.00,14600.00,141816133880,9711860,2114,D,14610.00,14500.00
Sepid.Farab.Kavir,20210707,15020.00,15150.00,14300.00,14610.00,216620928680,14824494,2994,D,14920.00,14500.00
Sepid.Farab.Kavir,20210706,14850.00,14960.00,14400.00,14920.00,137996959620,9250772,891,D,14250.00,14960.00
Sepid.Farab.Kavir,20210705,13850.00,14470.00,13800.00,14250.00,218541228790,15333814,2284,D,13790.00,14470.00
Sepid.Farab.Kavir,20210704,13900.00,13990.00,13660.00,13790.00,85817915930,6221366,1549,D,13910.00,13750.00
Sepid.Farab.Kavir,20210703,14150.00,14350.00,13580.00,13910.00,351324726260,25256701,2565,D,14070.00,13610.00
Sepid.Farab.Kavir,20210630,14180.00,14440.00,13900.00,14070.00,153940255340,10941654,2550,D,14010.00,14090.00
Sepid.Farab.Kavir,20210629,13500.00,14190.00,13410.00,14010.00,250318122400,17865859,3060,D,13520.00,14190.00
Sepid.Farab.Kavir,20210628,13630.00,13920.00,13400.00,13520.00,109494550140,8096367,2137,D,13630.00,13460.00
Sepid.Farab.Kavir,20210627,13720.00,14000.00,13460.00,13630.00,133298683100,9776922,2496,D,14110.00,13530.00
Sepid.Farab.Kavir,20210626,14400.00,14500.00,13770.00,14110.00,160355304670,11362213,2732,D,14080.00,13820.00
Sepid.Farab.Kavir,20210623,13610.00,14240.00,13450.00,14080.00,317007514360,22512809,3153,D,13570.00,14240.00
Sepid.Farab.Kavir,20210622,13500.00,13800.00,13370.00,13570.00,111321819120,8202638,1749,D,13370.00,13700.00
Sepid.Farab.Kavir,20210621,13390.00,13560.00,13150.00,13370.00,273390585700,20447158,1901,D,13320.00,13460.00
Sepid.Farab.Kavir,20210620,13500.00,13580.00,13220.00,13320.00,111945302840,8401823,1269,D,13350.00,13300.00
Sepid.Farab.Kavir,20210619,13400.00,13440.00,13050.00,13350.00,319604152360,23936163,2082,D,13410.00,13370.00
Sepid.Farab.Kavir,20210616,13460.00,13570.00,13110.00,13410.00,171501093770,12793157,1898,D,13530.00,13400.00
Sepid.Farab.Kavir,20210615,13510.00,13680.00,13500.00,13530.00,190650959380,14088047,1676,D,13520.00,13510.00
Sepid.Farab.Kavir,20210614,13550.00,13790.00,13410.00,13520.00,208421791260,15418838,2398,D,13560.00,13510.00
Sepid.Farab.Kavir,20210613,13670.00,13900.00,13400.00,13560.00,214140748040,15786721,2059,D,13840.00,13530.00
Sepid.Farab.Kavir,20210612,13430.00,14110.00,13350.00,13840.00,139927292710,10113510,2423,D,13610.00,13660.00
Sepid.Farab.Kavir,20210609,13530.00,13980.00,13200.00,13610.00,173197472300,12722908,2764,D,13530.00,13660.00
Sepid.Farab.Kavir,20210608,13870.00,14100.00,13170.00,13530.00,273635330600,20224370,4343,D,13860.00,13560.00
Sepid.Farab.Kavir,20210607,13800.00,14230.00,13550.00,13860.00,267726254920,19309958,4116,D,14030.00,13840.00
Sepid.Farab.Kavir,20210602,14090.00,14090.00,13540.00,14030.00,541357125640,38572610,5876,D,13420.00,13980.00
Sepid.Farab.Kavir,20210601,12970.00,13650.00,12490.00,13420.00,325534967800,24258548,3888,D,13000.00,13650.00
Sepid.Farab.Kavir,20210531,13000.00,13500.00,12890.00,13000.00,346992773050,26694314,3926,D,13560.00,12890.00
Sepid.Farab.Kavir,20210530,13450.00,13790.00,12860.00,13560.00,525292781860,38725412,6755,D,13140.00,13280.00
Sepid.Farab.Kavir,20210529,12920.00,13790.00,12920.00,13140.00,1379445076700,104954254,14269,D,13590.00,13360.00
Sepid.Farab.Kavir,20210526,13110.00,13110.00,13110.00,13590.00,16382714850,1249635,86,D,13790.00,13110.00
Sepid.Farab.Kavir,20210525,13300.00,13300.00,13300.00,13790.00,17012003400,1279098,76,D,14000.00,13300.00
Sepid.Farab.Kavir,20210524,13570.00,13570.00,13570.00,14000.00,23261164770,1714161,88,D,14280.00,13570.00
Sepid.Farab.Kavir,20210523,13810.00,13810.00,13810.00,14280.00,20552566780,1488238,72,D,14530.00,13810.00
Sepid.Farab.Kavir,20210522,14530.00,14530.00,14530.00,14530.00,62621815370,4309829,125,D,15290.00,14530.00
Sepid.Farab.Kavir,20210519,15290.00,15290.00,15290.00,15290.00,66177199440,4328136,136,D,16090.00,15290.00
Sepid.Farab.Kavir,20210518,16080.00,16080.00,16080.00,16090.00,69048484800,4294060,166,D,16920.00,16080.00
Sepid.Farab.Kavir,20210517,16900.00,16900.00,16900.00,16920.00,71697185300,4242437,159,D,17780.00,16900.00
Sepid.Farab.Kavir,20210516,17780.00,17780.00,17780.00,17780.00,77776458620,4374379,148,D,18710.00,17780.00
Sepid.Farab.Kavir,20210515,18040.00,18040.00,18040.00,18710.00,22466114000,1245350,63,D,18980.00,18040.00
Sepid.Farab.Kavir,20210512,18560.00,18560.00,18560.00,18980.00,21051568640,1134244,65,D,19130.00,18560.00
Sepid.Farab.Kavir,20210509,18730.00,18730.00,18730.00,19130.00,23648123400,1262580,41,D,19300.00,18730.00
Sepid.Farab.Kavir,20210508,18880.00,18880.00,18880.00,19300.00,22749493760,1204952,45,D,19460.00,18880.00
Sepid.Farab.Kavir,20210505,19010.00,19010.00,19010.00,19460.00,19113053210,1005421,39,D,19590.00,19010.00
Sepid.Farab.Kavir,20210503,19140.00,19140.00,19140.00,19590.00,19346176080,1010772,30,D,19730.00,19140.00
Sepid.Farab.Kavir,20210502,19240.00,19240.00,19240.00,19730.00,13518678160,702634,21,D,19830.00,19240.00
Sepid.Farab.Kavir,20210501,19380.00,19380.00,19380.00,19830.00,19436376420,1002909,37,D,19970.00,19380.00
Sepid.Farab.Kavir,20210428,19510.00,19510.00,19510.00,19970.00,20234640420,1037142,60,D,20110.00,19510.00
Sepid.Farab.Kavir,20210427,19690.00,19690.00,19690.00,20110.00,25155924310,1277599,71,D,20290.00,19690.00
Sepid.Farab.Kavir,20210426,19850.00,19850.00,19850.00,20290.00,23952339950,1206667,40,D,20460.00,19850.00
Sepid.Farab.Kavir,20210425,19990.00,19990.00,19990.00,20460.00,20024002990,1001701,28,D,20600.00,19990.00
Sepid.Farab.Kavir,20210424,20110.00,20110.00,20110.00,20600.00,18268004440,908404,33,D,20730.00,20110.00
Sepid.Farab.Kavir,20210421,20280.00,20280.00,20280.00,20730.00,24507507960,1208457,44,D,20900.00,20280.00
Sepid.Farab.Kavir,20210420,20570.00,20570.00,20570.00,20900.00,16701934920,811956,50,D,20980.00,20570.00
Sepid.Farab.Kavir,20210419,20640.00,20640.00,20640.00,20980.00,16486138080,798747,47,D,21060.00,20640.00
Sepid.Farab.Kavir,20210418,20710.00,20710.00,20710.00,21060.00,14656694810,707711,36,D,21130.00,20710.00
Sepid.Farab.Kavir,20210417,20810.00,20810.00,20810.00,21130.00,21342486280,1025588,43,D,21230.00,20810.00
Sepid.Farab.Kavir,20210414,20810.00,20810.00,20810.00,21230.00,467371790,22459,14,D,21230.00,20810.00
Sepid.Farab.Kavir,20210413,21230.00,21230.00,21230.00,21230.00,92604708020,4361974,160,D,21660.00,21230.00
Sepid.Farab.Kavir,20210412,21230.00,21230.00,21230.00,21660.00,116722540,5498,11,D,21660.00,21230.00
Sepid.Farab.Kavir,20210411,21230.00,21230.00,21230.00,21660.00,62310050,2935,11,D,21660.00,21230.00
Sepid.Farab.Kavir,20210410,21640.00,21640.00,21640.00,21660.00,91923647120,4247858,195,D,22540.00,21640.00
Sepid.Farab.Kavir,20210407,22090.00,22090.00,22090.00,22540.00,113365880,5132,11,D,22540.00,22090.00
Sepid.Farab.Kavir,20210406,22090.00,22090.00,22090.00,22540.00,351407720,15908,20,D,22540.00,22090.00
Sepid.Farab.Kavir,20210405,22090.00,22090.00,22090.00,22540.00,91231700,4130,10,D,22540.00,22090.00
Sepid.Farab.Kavir,20210404,22090.00,22090.00,22090.00,22540.00,144358150,6535,14,D,22540.00,22090.00
Sepid.Farab.Kavir,20210403,22090.00,22090.00,22090.00,22540.00,126929140,5746,15,D,22540.00,22090.00
Sepid.Farab.Kavir,20210331,22090.00,22090.00,22090.00,22540.00,485096400,21960,28,D,22540.00,22090.00
Sepid.Farab.Kavir,20210330,22090.00,22090.00,22090.00,22540.00,674540240,30536,43,D,22540.00,22090.00
Sepid.Farab.Kavir,20210328,22100.00,22100.00,22100.00,22540.00,1711689200,77452,48,D,22550.00,22100.00
Sepid.Farab.Kavir,20210327,22110.00,22110.00,22110.00,22550.00,1177932360,53276,65,D,22560.00,22110.00
Sepid.Farab.Kavir,20210317,22120.00,22120.00,22120.00,22560.00,2422471800,109515,122,D,22570.00,22120.00
Sepid.Farab.Kavir,20210316,21810.00,21810.00,21810.00,22570.00,14214383970,651737,299,D,22710.00,21810.00
Sepid.Farab.Kavir,20210315,22270.00,22270.00,22270.00,22710.00,2297707250,103175,48,D,22720.00,22270.00
Sepid.Farab.Kavir,20210314,22280.00,22280.00,22280.00,22720.00,1536896680,68981,49,D,22730.00,22280.00
Sepid.Farab.Kavir,20210313,22280.00,22280.00,22280.00,22730.00,780290160,35022,50,D,22730.00,22280.00
Sepid.Farab.Kavir,20210310,22280.00,22280.00,22280.00,22730.00,355210040,15943,14,D,22730.00,22280.00
Sepid.Farab.Kavir,20210309,22290.00,22290.00,22290.00,22730.00,1171294920,52548,36,D,22740.00,22290.00
Sepid.Farab.Kavir,20210308,22320.00,22320.00,22320.00,22740.00,7422806160,332563,134,D,22770.00,22320.00
Sepid.Farab.Kavir,20210307,22330.00,22330.00,22330.00,22770.00,1359539720,60884,49,D,22780.00,22330.00
Sepid.Farab.Kavir,20210306,22340.00,22340.00,22340.00,22780.00,1888981040,84556,19,D,22790.00,22340.00
Sepid.Farab.Kavir,20210303,22340.00,22340.00,22340.00,22790.00,681593400,30510,17,D,22790.00,22340.00
Sepid.Farab.Kavir,20210302,22350.00,22350.00,22350.00,22790.00,1617603600,72376,37,D,22800.00,22350.00
Sepid.Farab.Kavir,20210301,22350.00,22350.00,22350.00,22800.00,728207700,32582,20,D,22800.00,22350.00
Sepid.Farab.Kavir,20210228,22350.00,22350.00,22350.00,22800.00,253828950,11357,12,D,22800.00,22350.00
Sepid.Farab.Kavir,20210227,22350.00,22350.00,22350.00,22800.00,296606850,13271,16,D,22800.00,22350.00
Sepid.Farab.Kavir,20210224,22790.00,23100.00,22790.00,22800.00,104450921780,4581168,621,D,23250.00,22790.00
Sepid.Farab.Kavir,20210223,22800.00,22800.00,22800.00,23250.00,2867031600,125747,67,D,23260.00,22800.00
Sepid.Farab.Kavir,20210222,22810.00,22810.00,22810.00,23260.00,1411551230,61883,23,D,23270.00,22810.00
Sepid.Farab.Kavir,20210221,22950.00,22950.00,22950.00,23270.00,28886591250,1258675,61,D,23410.00,22950.00
Sepid.Farab.Kavir,20210220,23010.00,23010.00,23010.00,23410.00,12394428540,538654,103,D,23470.00,23010.00
Sepid.Farab.Kavir,20210217,23030.00,23030.00,23030.00,23470.00,5587054970,242599,106,D,23500.00,23030.00
Sepid.Farab.Kavir,20210213,23550.00,24590.00,23060.00,23500.00,420581313130,17897439,5845,D,23530.00,23060.00
Sepid.Farab.Kavir,20210209,23530.00,24520.00,23300.00,23530.00,364764412430,15503332,4859,D,24520.00,23410.00
Sepid.Farab.Kavir,20210208,25790.00,25790.00,24160.00,24520.00,414604689200,16912024,4021,D,25430.00,24160.00
Sepid.Farab.Kavir,20210207,25160.00,27000.00,25160.00,25430.00,747175724610,29385808,8212,D,26480.00,25480.00
Sepid.Farab.Kavir,20210206,26840.00,26840.00,25500.00,26480.00,1476226966190,55749126,9511,D,25570.00,25520.00
Sepid.Farab.Kavir,20210203,25960.00,25960.00,25960.00,25570.00,75959219600,2926010,765,D,24730.00,25960.00
Sepid.Farab.Kavir,20210202,24500.00,25930.00,23470.00,24730.00,1796683209890,72663647,10976,D,24700.00,25930.00
Sepid.Farab.Kavir,20210201,24700.00,24700.00,24700.00,24700.00,186558457800,7552974,852,D,23530.00,24700.00
Sepid.Farab.Kavir,20210131,23530.00,23530.00,23530.00,23530.00,146003908830,6205011,903,D,22410.00,23530.00
Sepid.Farab.Kavir,20210130,22400.00,23750.00,22060.00,22410.00,1549295361770,69140044,8229,D,23220.00,23150.00
Sepid.Farab.Kavir,20210127,23580.00,23980.00,22500.00,23220.00,240368483760,10351049,3223,D,23130.00,22710.00
Sepid.Farab.Kavir,20210126,23190.00,23270.00,22180.00,23130.00,477705930190,20656089,4220,D,22170.00,23270.00
Sepid.Farab.Kavir,20210125,20410.00,22550.00,20410.00,22170.00,355546007530,16038068,3223,D,21480.00,22550.00
Sepid.Farab.Kavir,20210124,22500.00,22980.00,21310.00,21480.00,160806490340,7486932,1889,D,22430.00,21310.00
Sepid.Farab.Kavir,20210123,22760.00,23000.00,21850.00,22430.00,156585021800,6979536,2614,D,22020.00,22060.00
Sepid.Farab.Kavir,20210120,21800.00,23150.00,21510.00,22020.00,268166958550,12176839,3653,D,22640.00,22100.00
Sepid.Farab.Kavir,20210119,22530.00,23500.00,22530.00,22640.00,260825575290,11521999,2423,D,23710.00,22530.00
Sepid.Farab.Kavir,20210118,22640.00,22640.00,22640.00,23710.00,9501034480,419657,83,D,23830.00,22640.00
Sepid.Farab.Kavir,20210116,23600.00,24100.00,23310.00,23830.00,59842651270,2555336,610,D,24530.00,23310.00
Sepid.Farab.Kavir,20210113,25050.00,25660.00,24380.00,24530.00,196618960930,8016741,2296,D,25660.00,24380.00
Sepid.Farab.Kavir,20210112,26000.00,26120.00,24640.00,25660.00,399251035070,15556334,5517,D,24880.00,25050.00
Sepid.Farab.Kavir,20210111,24300.00,26000.00,23570.00,24880.00,704601497040,28323044,8313,D,24810.00,25750.00
Sepid.Farab.Kavir,20210110,25200.00,25990.00,24040.00,24810.00,490127657450,19754589,6061,D,24820.00,24500.00
Sepid.Farab.Kavir,20210109,24750.00,24830.00,24190.00,24820.00,510560199480,20570560,4632,D,23650.00,24830.00
Sepid.Farab.Kavir,20210106,23680.00,23680.00,23030.00,23650.00,571202696870,24147708,4440,D,22560.00,23680.00
Sepid.Farab.Kavir,20210105,21660.00,22740.00,21660.00,22560.00,158937740900,7044584,1696,D,21660.00,22740.00
Sepid.Farab.Kavir,20210104,22490.00,22900.00,21180.00,21660.00,233621761750,10785877,3334,D,22290.00,21230.00
Sepid.Farab.Kavir,20210103,22050.00,23490.00,21890.00,22290.00,214552044930,9624078,2533,D,23040.00,22100.00
Sepid.Farab.Kavir,20210102,24000.00,24000.00,22610.00,23040.00,299659865620,13003496,3500,D,23800.00,22700.00
Sepid.Farab.Kavir,20201230,24010.00,24500.00,23230.00,23800.00,264590314840,11117526,3245,D,23780.00,23900.00
Sepid.Farab.Kavir,20201229,24600.00,24640.00,23310.00,23780.00,270895928680,11391336,3452,D,23860.00,23500.00
Sepid.Farab.Kavir,20201228,23100.00,24500.00,23030.00,23860.00,280267289540,11744334,4172,D,23560.00,24450.00
Sepid.Farab.Kavir,20201227,24500.00,24800.00,23370.00,23560.00,447947098910,19011248,4060,D,24600.00,23500.00
Sepid.Farab.Kavir,20201226,25000.00,25620.00,23610.00,24600.00,467449294470,18999516,6398,D,24400.00,24000.00
Sepid.Farab.Kavir,20201223,24410.00,24410.00,24000.00,24400.00,381242322510,15626868,3814,D,23250.00,24410.00
Sepid.Farab.Kavir,20201222,22850.00,23290.00,22300.00,23250.00,140521078350,6045142,1335,D,22190.00,23290.00
Sepid.Farab.Kavir,20201221,21000.00,22480.00,20420.00,22190.00,317605665020,14315417,3352,D,21410.00,22480.00
Sepid.Farab.Kavir,20201220,22400.00,22880.00,20900.00,21410.00,243123223970,11357709,3400,D,21960.00,20910.00
Sepid.Farab.Kavir,20201219,21970.00,21970.00,21600.00,21960.00,272481299120,12409629,2409,D,20930.00,21970.00
Sepid.Farab.Kavir,20201216,19530.00,21570.00,19530.00,20930.00,445328084030,21276306,4609,D,20550.00,21570.00
Sepid.Farab.Kavir,20201215,20210.00,20810.00,20210.00,20550.00,61876795890,3054541,482,D,21270.00,20210.00
Sepid.Farab.Kavir,20201214,20840.00,22500.00,20840.00,21270.00,371349080400,17461195,4571,D,21930.00,20840.00
Sepid.Farab.Kavir,20201213,22050.00,22700.00,21650.00,21930.00,200425971800,9140124,2809,D,22780.00,21650.00
Sepid.Farab.Kavir,20201212,23270.00,23270.00,21860.00,22780.00,743173280420,32623492,8300,D,22170.00,22400.00
Sepid.Farab.Kavir,20201209,22290.00,22290.00,22290.00,22170.00,85767707190,3847811,1002,D,21230.00,22290.00
Sepid.Farab.Kavir,20201208,21370.00,21370.00,21370.00,21230.00,79527429240,3721452,1028,D,20360.00,21370.00
Sepid.Farab.Kavir,20201207,19950.00,20840.00,18960.00,20360.00,523443970880,25711375,5752,D,19850.00,20780.00
Sepid.Farab.Kavir,20201206,19600.00,19980.00,19120.00,19850.00,583267258410,29383496,3954,D,19030.00,19980.00
Sepid.Farab.Kavir,20201201,19230.00,19230.00,19230.00,19030.00,64560186720,3357264,659,D,18320.00,19230.00
Sepid.Farab.Kavir,20201130,18450.00,18450.00,18450.00,18320.00,67571316900,3662402,523,D,17580.00,18450.00
Sepid.Farab.Kavir,20201129,17850.00,17850.00,17850.00,17580.00,52456009200,2938712,455,D,17000.00,17850.00
Sepid.Farab.Kavir,20201128,16200.00,17590.00,16130.00,17000.00,234100433050,13767289,3200,D,16760.00,17590.00
Sepid.Farab.Kavir,20201125,16300.00,17150.00,16300.00,16760.00,130236709100,7772429,2343,D,16650.00,16500.00
Sepid.Farab.Kavir,20201124,16050.00,17350.00,16050.00,16650.00,229647279850,13793193,3424,D,16710.00,16670.00
Sepid.Farab.Kavir,20201123,16600.00,16740.00,16250.00,16710.00,159586411070,9552874,1667,D,15950.00,16740.00
Sepid.Farab.Kavir,20201122,15420.00,16100.00,15340.00,15950.00,144874027330,9081251,2001,D,15340.00,16100.00
Sepid.Farab.Kavir,20201121,15450.00,15780.00,14290.00,15340.00,185255795010,12075436,2759,D,15040.00,15750.00
Sepid.Farab.Kavir,20201118,15130.00,15130.00,14680.00,15040.00,59834038910,3963337,1548,D,14410.00,15130.00
Sepid.Farab.Kavir,20201117,14110.00,14750.00,13660.00,14410.00,150717116650,10457335,2625,D,14050.00,14750.00
Sepid.Farab.Kavir,20201116,13500.00,14130.00,13460.00,14050.00,106966601360,7614419,1554,D,13460.00,14130.00
Sepid.Farab.Kavir,20201115,13590.00,13730.00,13000.00,13460.00,218938482250,16263929,2820,D,13080.00,13730.00
Sepid.Farab.Kavir,20201114,12500.00,13190.00,12500.00,13080.00,55591112380,4246008,1049,D,12570.00,13190.00
Sepid.Farab.Kavir,20201111,12460.00,12900.00,12460.00,12570.00,70526178620,5610888,1504,D,13110.00,12560.00
Sepid.Farab.Kavir,20201110,12950.00,13300.00,12910.00,13110.00,40561265960,3137184,724,D,13580.00,12910.00
Sepid.Farab.Kavir,20201109,13030.00,13030.00,13030.00,13580.00,11078079940,850198,96,D,13710.00,13030.00
Sepid.Farab.Kavir,20201108,13040.00,13040.00,13040.00,13710.00,457534480,35087,40,D,13720.00,13040.00
Sepid.Farab.Kavir,20201107,13110.00,13110.00,13110.00,13720.00,6744439500,514450,108,D,13800.00,13110.00
Sepid.Farab.Kavir,20201104,12930.00,14230.00,12930.00,13800.00,37675173420,2707170,1256,D,13600.00,14000.00
