<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Sabzevar.Steel,20220411,28950.00,30000.00,28950.00,29510.00,76110491970,2579362,3179,D,29050.00,29550.00
Sabzevar.Steel,20220410,29110.00,29500.00,28950.00,29050.00,72799736680,2505920,2792,D,28980.00,29000.00
Sabzevar.Steel,20220409,28900.00,29340.00,28790.00,28980.00,100493436700,3467428,3324,D,29340.00,29090.00
Sabzevar.Steel,20220406,29430.00,29800.00,28910.00,29340.00,66209696540,2256504,2572,D,29480.00,29070.00
Sabzevar.Steel,20220405,29990.00,29990.00,29100.00,29480.00,64003623820,2171240,2743,D,29880.00,29420.00
Sabzevar.Steel,20220404,30100.00,30840.00,29390.00,29880.00,100144049970,3351554,3309,D,29880.00,29500.00
Sabzevar.Steel,20220403,28850.00,30150.00,28850.00,29880.00,159200008440,5327724,3723,D,28720.00,30150.00
Sabzevar.Steel,20220330,28900.00,28900.00,28620.00,28720.00,72845235200,2536332,2910,D,28860.00,28850.00
Sabzevar.Steel,20220329,29090.00,29130.00,28740.00,28860.00,69160808010,2396426,3062,D,28990.00,28750.00
Sabzevar.Steel,20220328,28940.00,29320.00,28770.00,28990.00,96926015590,3343940,3013,D,29030.00,29090.00
Sabzevar.Steel,20220327,29340.00,29360.00,28910.00,29030.00,102268526570,3522416,3545,D,29340.00,29070.00
Sabzevar.Steel,20220326,29800.00,29800.00,29020.00,29340.00,55619652200,1895449,2376,D,29380.00,29350.00
Sabzevar.Steel,20220319,29150.00,29590.00,28990.00,29380.00,64709096160,2202799,2127,D,29110.00,29470.00
Sabzevar.Steel,20220316,29400.00,29540.00,28950.00,29110.00,43035522030,1477620,1929,D,28990.00,29190.00
Sabzevar.Steel,20220315,28890.00,29400.00,28770.00,28990.00,36052464660,1242349,2067,D,28890.00,29110.00
Sabzevar.Steel,20220314,29540.00,29540.00,28760.00,28890.00,48322258480,1672556,2498,D,29160.00,28810.00
Sabzevar.Steel,20220313,28730.00,29720.00,28110.00,29160.00,47918781800,1643252,2715,D,29050.00,29260.00
Sabzevar.Steel,20220312,29700.00,29800.00,28720.00,29050.00,117605453850,4047788,4376,D,30230.00,28830.00
Sabzevar.Steel,20220309,30220.00,31190.00,29600.00,30230.00,161553725140,5344474,6218,D,30890.00,29850.00
Sabzevar.Steel,20220308,28650.00,31450.00,28650.00,30890.00,54896124260,1776960,2009,D,30100.00,30920.00
Sabzevar.Steel,20220228,35300.00,36180.00,35260.00,35850.00,273327671340,7625166,6142,D,35210.00,35990.00
Sabzevar.Steel,20220227,34540.00,35450.00,34470.00,35210.00,73505104870,2087580,4104,D,34920.00,35210.00
Sabzevar.Steel,20220226,35600.00,35600.00,33650.00,34920.00,102116640350,2924266,4963,D,35140.00,34950.00
Sabzevar.Steel,20220223,34800.00,35220.00,34800.00,35140.00,200570628710,5708070,5502,D,33550.00,35210.00
Sabzevar.Steel,20220221,33400.00,34970.00,33400.00,33550.00,11767757740,344776,531,D,33390.00,34300.00
Sabzevar.Steel,20220220,33090.00,33600.00,33010.00,33390.00,30505461180,917541,3134,D,33580.00,33290.00
Sabzevar.Steel,20220219,34000.00,34420.00,33110.00,33580.00,74765388770,2226374,5088,D,34400.00,33660.00
Sabzevar.Steel,20220216,34980.00,35000.00,33700.00,34400.00,137502027960,3996995,8021,D,35160.00,34410.00
Sabzevar.Steel,20220214,33630.00,35290.00,33630.00,35160.00,500363065500,14231482,10373,D,33610.00,35280.00
Sabzevar.Steel,20220213,33810.00,33820.00,33280.00,33610.00,78384756760,2332208,3438,D,33670.00,33590.00
Sabzevar.Steel,20220208,33700.00,33720.00,33410.00,33670.00,120108536650,3567465,6437,D,33700.00,33700.00
Sabzevar.Steel,20220207,33690.00,33770.00,33550.00,33700.00,125764577670,3732158,4014,D,33680.00,33700.00
Sabzevar.Steel,20220206,33720.00,33780.00,32030.00,33680.00,158632221610,4709716,4803,D,33710.00,33680.00
Sabzevar.Steel,20220205,33220.00,33960.00,33220.00,33710.00,91802517950,2723313,3810,D,33710.00,33730.00
Sabzevar.Steel,20220202,33610.00,33750.00,33030.00,33710.00,77834574380,2309003,3889,D,33710.00,33720.00
Sabzevar.Steel,20220201,33710.00,33810.00,33680.00,33710.00,103071658700,3057173,3920,D,33710.00,33720.00
Sabzevar.Steel,20220131,33700.00,33980.00,33670.00,33710.00,64237863560,1905424,3358,D,33680.00,33720.00
Sabzevar.Steel,20220130,33700.00,34100.00,33510.00,33680.00,193386221470,5741641,3725,D,33660.00,33700.00
Sabzevar.Steel,20220129,34000.00,34000.00,33200.00,33660.00,77636749940,2306676,2422,D,33080.00,33680.00
Sabzevar.Steel,20220125,33600.00,33690.00,32000.00,33080.00,183525762920,5547102,3827,D,33580.00,32600.00
Sabzevar.Steel,20220124,33700.00,33800.00,33060.00,33580.00,58076652810,1729496,3070,D,33670.00,33610.00
Sabzevar.Steel,20220123,34000.00,34090.00,33300.00,33670.00,164593215610,4888923,2957,D,34090.00,33390.00
Sabzevar.Steel,20220122,34000.00,34850.00,33800.00,34090.00,85917240370,2520660,3364,D,33860.00,33840.00
Sabzevar.Steel,20220119,33830.00,34000.00,33700.00,33860.00,58708347610,1734011,2945,D,33840.00,34000.00
Sabzevar.Steel,20220118,33750.00,34200.00,33650.00,33840.00,66613190680,1968436,3396,D,34120.00,34000.00
Sabzevar.Steel,20220117,34180.00,34250.00,34000.00,34120.00,72261790080,2118011,3072,D,34180.00,34100.00
Sabzevar.Steel,20220116,34200.00,34220.00,33980.00,34180.00,90508170770,2648373,3178,D,34180.00,34000.00
Sabzevar.Steel,20220115,34210.00,34250.00,34010.00,34180.00,66255277780,1938302,3633,D,34200.00,34220.00
Sabzevar.Steel,20220112,34200.00,34280.00,34150.00,34200.00,65734506150,1921876,3340,D,34190.00,34210.00
Sabzevar.Steel,20220111,34200.00,34350.00,34120.00,34190.00,81675081520,2388728,3129,D,34180.00,34200.00
Sabzevar.Steel,20220110,33570.00,34270.00,33570.00,34180.00,63421836670,1855387,3622,D,34150.00,34200.00
Sabzevar.Steel,20220109,34270.00,34310.00,33650.00,34150.00,125435348880,3673262,3478,D,34270.00,34220.00
Sabzevar.Steel,20220108,34150.00,34400.00,34100.00,34270.00,80145112600,2338611,3658,D,34290.00,34310.00
Sabzevar.Steel,20220105,34210.00,34710.00,34020.00,34290.00,91225567660,2660038,3114,D,34310.00,34320.00
Sabzevar.Steel,20220104,34170.00,34520.00,34110.00,34310.00,83889368030,2444706,3183,D,34350.00,34260.00
Sabzevar.Steel,20220103,34500.00,34510.00,34220.00,34350.00,69400687350,2020139,3073,D,34510.00,34400.00
Sabzevar.Steel,20220102,34190.00,34760.00,34190.00,34510.00,68864260150,1995373,3434,D,34480.00,34570.00
Sabzevar.Steel,20220101,34420.00,35000.00,34220.00,34480.00,85374519220,2476379,3936,D,34410.00,34410.00
Sabzevar.Steel,20211229,34720.00,34750.00,34150.00,34410.00,124633712010,3622384,4102,D,34720.00,34430.00
Sabzevar.Steel,20211228,34880.00,34940.00,34550.00,34720.00,68473086610,1972016,3673,D,34880.00,34890.00
Sabzevar.Steel,20211227,34780.00,35300.00,34550.00,34880.00,121145856340,3472817,5047,D,34800.00,35000.00
Sabzevar.Steel,20211226,34990.00,35130.00,34460.00,34800.00,113349558440,3257425,4103,D,35300.00,34970.00
